Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Vap Pres (mBars),qc,Air Temp (F),qc,Rel Hum (%),qc,Dew Point (F),qc,Wind Speed (mph),qc,Wind Dir (0-360),qc,Soil Temp (F),qc
248,Holt,San Joaquin Valley,7/21/2024,1600,203,0.02, ,0.00, ,1350, ,19.7, ,92.0, ,38, ,63.0, ,7.3, ,336, ,83.1, 
248,Holt,San Joaquin Valley,7/21/2024,1700,203,0.02, ,0.00, ,996, ,19.1, ,91.1, ,38, ,62.1, ,6.6, ,325, ,83.3, 
248,Holt,San Joaquin Valley,7/21/2024,1800,203,0.01, ,0.00, ,588, ,19.3, ,89.2, ,41, ,62.5, ,6.8, ,332, ,82.9, 
248,Holt,San Joaquin Valley,7/21/2024,1900,203,0.00, ,0.00, ,211, ,19.4, ,85.2, ,47, ,62.7, ,4.8, ,333, ,82.2, 
248,Holt,San Joaquin Valley,7/21/2024,2000,203,0.00, ,0.00, ,15, ,19.7, ,78.2, ,60, ,63.1, ,2.8, ,326, ,81.2, 
248,Holt,San Joaquin Valley,7/21/2024,2100,203,0.00, ,0.00, ,1, ,21.4, ,72.7, ,78, ,65.4, ,1.4, ,326, ,79.9, 
248,Holt,San Joaquin Valley,7/21/2024,2200,203,0.00, ,0.00, ,0, ,21.4, ,69.8, ,86, ,65.5, ,1.3, ,318, ,78.5, 
248,Holt,San Joaquin Valley,7/21/2024,2300,203,0.00, ,0.00, ,0, ,19.7, ,68.7, ,82, ,63.1, ,1.8, ,317, ,77.3, 
248,Holt,San Joaquin Valley,7/21/2024,2400,203,0.00, ,0.00, ,0, ,19.4, ,66.8, ,86, ,62.6, ,2.0, ,310, ,76.2, 
248,Holt,San Joaquin Valley,7/22/2024,0100,204,0.00, ,0.00, ,0, ,19.0, ,64.9, ,90, ,62.0, ,2.4, ,312, ,75.3, 
248,Holt,San Joaquin Valley,7/22/2024,0200,204,0.00, ,0.00, ,0, ,18.8, ,63.1, ,95, ,61.7, ,2.8, ,11, ,74.5, 
248,Holt,San Joaquin Valley,7/22/2024,0300,204,0.00, ,0.00, ,0, ,19.1, ,63.2, ,96, ,62.2, ,1.9, ,345, ,73.9, 
248,Holt,San Joaquin Valley,7/22/2024,0400,204,0.00,R,0.00, ,0, ,19.1, ,62.6, ,99, ,62.2, ,1.0,I,344, ,73.3, 
248,Holt,San Joaquin Valley,7/22/2024,0500,204,0.00, ,0.00, ,1, ,18.5, ,61.4, ,100, ,61.3, ,1.2, ,343, ,72.7, 
248,Holt,San Joaquin Valley,7/22/2024,0600,204,0.00, ,0.00, ,130, ,19.6, ,63.3, ,99, ,62.9, ,2.0, ,333, ,72.2, 
248,Holt,San Joaquin Valley,7/22/2024,0700,204,0.01, ,0.00, ,453, ,21.1, ,69.9, ,85, ,65.0, ,3.6, ,357, ,72.1, 
248,Holt,San Joaquin Valley,7/22/2024,0800,204,0.01, ,0.00, ,858, ,20.6, ,75.2, ,69, ,64.4, ,4.0, ,332, ,72.7, 
248,Holt,San Joaquin Valley,7/22/2024,0900,204,0.02, ,0.00, ,1239, ,20.7, ,79.3, ,61, ,64.5, ,4.2, ,5, ,73.6, 
248,Holt,San Joaquin Valley,7/22/2024,1000,204,0.02, ,0.00, ,1546, ,21.1, ,82.2, ,56, ,65.1, ,4.9, ,331, ,74.3, 
248,Holt,San Joaquin Valley,7/22/2024,1100,204,0.03, ,0.00, ,1759, ,20.9, ,85.6, ,50, ,64.7, ,5.9, ,64, ,75.4, 
248,Holt,San Joaquin Valley,7/22/2024,1200,204,0.03, ,0.00, ,1873, ,21.8, ,89.3, ,46, ,66.0, ,5.7, ,292, ,,S
248,Holt,San Joaquin Valley,7/22/2024,1300,204,0.03, ,0.00, ,1887, ,22.2, ,92.4, ,43, ,66.5, ,6.3, ,152, ,,S
248,Holt,San Joaquin Valley,7/22/2024,1400,204,0.03, ,0.00, ,1799, ,22.5, ,95.6, ,39, ,66.8, ,6.7, ,341, ,,S
248,Holt,San Joaquin Valley,7/22/2024,1500,204,0.03, ,0.00, ,1607, ,22.0, ,98.5, ,35, ,66.2, ,6.2, ,3, ,,S
248,Holt,San Joaquin Valley,7/22/2024,1600,204,0.02, ,0.00, ,1337, ,20.7, ,99.4, ,32, ,64.5, ,6.1, ,333, ,,S
248,Holt,San Joaquin Valley,7/22/2024,1700,204,0.02, ,0.00, ,992, ,21.0, ,99.4, ,33, ,64.9, ,7.5, ,331, ,,S
248,Holt,San Joaquin Valley,7/22/2024,1800,204,0.01, ,0.00, ,579, ,21.0, ,94.5, ,38, ,64.9, ,8.7, ,326, ,,S
248,Holt,San Joaquin Valley,7/22/2024,1900,204,0.01, ,0.00, ,203, ,20.7, ,89.1, ,44, ,64.5, ,7.0, ,309, ,,S
248,Holt,San Joaquin Valley,7/22/2024,2000,204,0.00, ,0.00, ,13, ,20.0, ,83.4, ,51, ,63.5, ,4.0, ,292, ,,S
248,Holt,San Joaquin Valley,7/22/2024,2100,204,0.00, ,0.00, ,0, ,19.3, ,79.3, ,57, ,62.5, ,2.9, ,316, ,,S
248,Holt,San Joaquin Valley,7/22/2024,2200,204,0.00,Y,0.00, ,0, ,18.7, ,77.6,Y,58,Y,61.6,Y,3.3, ,296, ,,S
248,Holt,San Joaquin Valley,7/22/2024,2300,204,0.00, ,0.00, ,0, ,19.2, ,74.7, ,65, ,62.3, ,2.0, ,288, ,,S
248,Holt,San Joaquin Valley,7/22/2024,2400,204,0.00,Y,0.00, ,1, ,20.3, ,72.9,Y,73,Y,63.9,Y,1.4, ,293, ,,S
248,Holt,San Joaquin Valley,7/23/2024,0100,205,0.00,Y,0.00, ,0, ,18.8, ,71.9,Y,70,Y,61.7,Y,2.6, ,23, ,,S
248,Holt,San Joaquin Valley,7/23/2024,0200,205,0.00,Y,0.00, ,0, ,18.8, ,71.7,Y,71,Y,61.7,Y,1.6, ,38, ,,S
248,Holt,San Joaquin Valley,7/23/2024,0300,205,0.00,Y,0.00, ,0, ,18.1, ,70.3,Y,72,Y,60.7,Y,1.6, ,24, ,,S
248,Holt,San Joaquin Valley,7/23/2024,0400,205,0.00,Y,0.00, ,0, ,20.5, ,69.3,Y,84,Y,64.2,Y,1.5, ,6, ,,S
248,Holt,San Joaquin Valley,7/23/2024,0500,205,0.00,Y,0.00, ,2, ,21.0, ,68.3,Y,89,Y,64.9,Y,1.1, ,8, ,,S
248,Holt,San Joaquin Valley,7/23/2024,0600,205,0.00,R,0.00, ,112, ,20.1, ,69.0,R,83,R,63.7,R,3.5, ,305, ,,S
248,Holt,San Joaquin Valley,7/23/2024,0700,205,0.01,Y,0.00, ,447, ,20.8, ,74.1,Y,72,Y,64.6,Y,4.2, ,281, ,,S
248,Holt,San Joaquin Valley,7/23/2024,0800,205,0.01,Y,0.00, ,849, ,21.3, ,79.4,Y,62,Y,65.4,Y,4.1, ,282, ,,S
248,Holt,San Joaquin Valley,7/23/2024,0900,205,0.02,R,0.00, ,1227, ,20.9, ,86.9,R,48,R,64.7,R,2.5, ,21, ,,S
248,Holt,San Joaquin Valley,7/23/2024,1000,205,0.02,R,0.00, ,1527, ,19.9, ,91.4,R,40,R,63.4,R,3.0, ,345, ,,S
248,Holt,San Joaquin Valley,7/23/2024,1100,205,0.03,Y,0.00, ,1737, ,20.0, ,94.2,Y,36,Y,63.5,Y,5.0, ,348, ,,S
248,Holt,San Joaquin Valley,7/23/2024,1200,205,0.03,Y,0.00, ,1848, ,19.3, ,96.6,Y,33,Y,62.5,Y,5.9, ,333, ,,S
248,Holt,San Joaquin Valley,7/23/2024,1300,205,0.03,Y,0.00, ,1859, ,18.5, ,99.0,Y,29,Y,61.3,Y,6.1, ,331, ,85.8,R
248,Holt,San Joaquin Valley,7/23/2024,1400,205,0.03,Y,0.00, ,1778, ,17.5, ,100.1,Y,27,Y,59.7,Y,7.5, ,308, ,87.3,R
248,Holt,San Joaquin Valley,7/23/2024,1500,205,0.03,Y,0.00, ,1515, ,16.7, ,100.5,Y,25,Y,58.3,Y,10.0, ,303, ,88.4,R
248,Holt,San Joaquin Valley,7/23/2024,1600,205,0.03, ,0.00, ,1313, ,16.5, ,100.1, ,25, ,58.1, ,10.2, ,299, ,88.9,R
248,Holt,San Joaquin Valley,7/23/2024,1700,205,0.02, ,0.00, ,958, ,15.6, ,99.3, ,24, ,56.5, ,9.9, ,301, ,88.9,R
248,Holt,San Joaquin Valley,7/23/2024,1800,205,0.01,Y,0.00, ,556, ,15.7, ,97.4,Y,26,Y,56.8,Y,8.4, ,307, ,88.4,R
248,Holt,San Joaquin Valley,7/23/2024,1900,205,0.01,Y,0.00, ,192, ,16.2, ,92.3,Y,31,Y,57.6,Y,8.6, ,297, ,87.7,R
248,Holt,San Joaquin Valley,7/23/2024,2000,205,0.01,Y,0.00, ,9, ,13.2, ,86.9,Y,30,Y,51.8,Y,7.9, ,294, ,86.9,R
248,Holt,San Joaquin Valley,7/23/2024,2100,205,0.00,A,0.00, ,0, ,7.7,Q,,S,,Q,,Q,9.4, ,284, ,85.7,R
248,Holt,San Joaquin Valley,7/23/2024,2200,205,0.00,R,0.00, ,0, ,8.6, ,82.2,R,23,R,40.6,R,4.9, ,293, ,84.4,R
248,Holt,San Joaquin Valley,7/23/2024,2300,205,0.00,R,0.00, ,0, ,12.0, ,78.1,R,36,R,49.3,R,3.7, ,316, ,83.4,R
248,Holt,San Joaquin Valley,7/23/2024,2400,205,0.00,R,0.00, ,0, ,12.3, ,76.6,R,39,R,50.0,R,3.6, ,309, ,82.6,R
248,Holt,San Joaquin Valley,7/24/2024,0100,206,0.00,R,0.00, ,0, ,13.7, ,74.4,R,47,R,52.9,R,2.7, ,272, ,82.0,R
248,Holt,San Joaquin Valley,7/24/2024,0200,206,0.00,R,0.00, ,1, ,15.0, ,72.4,R,55,R,55.5,R,1.6, ,9, ,81.4,R
248,Holt,San Joaquin Valley,7/24/2024,0300,206,0.00,R,0.00, ,0, ,13.4, ,72.6,R,49,R,52.4,R,1.9, ,321, ,80.9,R
248,Holt,San Joaquin Valley,7/24/2024,0400,206,0.00,A,0.00, ,0, ,14.0,Q,,S,,Q,,Q,3.2, ,348, ,80.4,R
248,Holt,San Joaquin Valley,7/24/2024,0500,206,0.00,A,0.00, ,2, ,16.2,Q,,S,,Q,,Q,1.3, ,171, ,80.0,R
248,Holt,San Joaquin Valley,7/24/2024,0600,206,0.00,A,0.00, ,96, ,18.3,Q,,S,,Q,,Q,1.3, ,80, ,79.6,R
248,Holt,San Joaquin Valley,7/24/2024,0700,206,0.01,R,0.00, ,400, ,18.7, ,74.5,R,64,R,61.7,R,3.3, ,284, ,79.3,R
248,Holt,San Joaquin Valley,7/24/2024,0800,206,0.01,Y,0.00, ,720, ,18.4, ,80.5,Y,52,Y,61.1,Y,4.0, ,5, ,79.3,R
248,Holt,San Joaquin Valley,7/24/2024,0900,206,0.02,Y,0.00, ,1067, ,18.5, ,84.8,Y,45,Y,61.3,Y,4.3, ,15, ,79.6,R
248,Holt,San Joaquin Valley,7/24/2024,1000,206,0.02,Y,0.00, ,1494, ,18.6, ,89.2,Y,40,Y,61.4,Y,4.0, ,16, ,80.0,R
248,Holt,San Joaquin Valley,7/24/2024,1100,206,0.03,Y,0.00, ,1699, ,20.6, ,91.5,Y,41,Y,64.4,Y,5.9, ,8, ,80.6,R
248,Holt,San Joaquin Valley,7/24/2024,1200,206,0.03,Y,0.00, ,1823, ,19.7, ,93.1,Y,37,Y,63.0,Y,6.6, ,325, ,81.9,R
248,Holt,San Joaquin Valley,7/24/2024,1300,206,0.03,Y,0.00, ,1838, ,20.4, ,96.9,Y,34,Y,64.1,Y,7.6, ,323, ,83.5,Y
248,Holt,San Joaquin Valley,7/24/2024,1400,206,0.03, ,0.00, ,1753, ,17.8, ,98.1, ,29, ,60.2, ,9.9, ,311, ,85.0,Y
248,Holt,San Joaquin Valley,7/24/2024,1500,206,0.03, ,0.00, ,1576, ,15.5, ,98.1, ,25, ,56.3, ,12.0, ,307, ,86.0,Y
248,Holt,San Joaquin Valley,7/24/2024,1600,206,0.03, ,0.00, ,1301, ,13.5, ,96.5, ,23, ,52.6, ,12.4, ,309, ,86.4,Y
248,Holt,San Joaquin Valley,7/24/2024,1700,206,0.02, ,0.00, ,942, ,12.5, ,94.9, ,22, ,50.6, ,10.6, ,313, ,86.2,Y
248,Holt,San Joaquin Valley,7/24/2024,1800,206,0.01, ,0.00, ,542, ,11.9, ,92.7, ,23, ,49.1, ,9.5, ,316, ,85.7,Y
248,Holt,San Joaquin Valley,7/24/2024,1900,206,0.01, ,0.00, ,189, ,11.5, ,88.4, ,25, ,48.3, ,8.3, ,312, ,85.0,Y
248,Holt,San Joaquin Valley,7/24/2024,2000,206,0.00, ,0.00, ,12, ,10.4, ,82.9, ,27, ,45.5, ,5.7, ,328, ,84.1,Y
248,Holt,San Joaquin Valley,7/24/2024,2100,206,0.00,Y,0.00, ,0, ,10.0, ,79.6,Y,29,Y,44.5,Y,5.0, ,324, ,83.2,Y
248,Holt,San Joaquin Valley,7/24/2024,2200,206,0.00,Y,0.00, ,0, ,11.1, ,77.3,Y,35,Y,47.3,Y,5.0, ,337, ,82.3,Y
248,Holt,San Joaquin Valley,7/24/2024,2300,206,0.00,Y,0.00, ,0, ,13.0, ,74.5,Y,44,Y,51.4,Y,3.4, ,38, ,81.6,Y
248,Holt,San Joaquin Valley,7/24/2024,2400,206,0.00,Y,0.00, ,1, ,13.3, ,74.5,Y,46,Y,52.1,Y,5.0, ,341, ,80.9,Y
248,Holt,San Joaquin Valley,7/25/2024,0100,207,0.00,Y,0.00, ,0, ,14.8, ,72.4,Y,54,Y,55.1,Y,4.3, ,335, ,80.3,Y
248,Holt,San Joaquin Valley,7/25/2024,0200,207,0.00,Y,0.00, ,0, ,15.4, ,70.5,Y,61,Y,56.2,Y,4.4, ,310, ,79.6,Y
248,Holt,San Joaquin Valley,7/25/2024,0300,207,0.00,Y,0.00, ,0, ,16.2, ,69.2,Y,66,Y,57.6,Y,4.4, ,323, ,79.1,Y
248,Holt,San Joaquin Valley,7/25/2024,0400,207,0.00,Y,0.00, ,0, ,16.9, ,67.7,Y,73,Y,58.7,Y,2.3, ,5, ,78.5,Y
248,Holt,San Joaquin Valley,7/25/2024,0500,207,0.00,Y,0.00, ,1, ,18.3, ,66.5,Y,82,Y,61.0,Y,2.3, ,341, ,78.0,Y
248,Holt,San Joaquin Valley,7/25/2024,0600,207,0.00,Y,0.00, ,97, ,19.2, ,66.6,Y,86,Y,62.3,Y,1.3, ,46, ,77.5,Y
248,Holt,San Joaquin Valley,7/25/2024,0700,207,0.01,Y,0.00, ,448, ,20.4, ,72.0,Y,76,Y,64.1,Y,2.9, ,322, ,77.1,Y
248,Holt,San Joaquin Valley,7/25/2024,0800,207,0.01,Y,0.00, ,858, ,20.0, ,77.7,Y,61,Y,63.4,Y,4.2, ,348, ,77.1,Y
248,Holt,San Joaquin Valley,7/25/2024,0900,207,0.02, ,0.00, ,1240, ,18.6, ,81.0, ,51, ,61.4, ,5.0, ,341, ,77.6,Y
248,Holt,San Joaquin Valley,7/25/2024,1000,207,0.02, ,0.00, ,1555, ,18.4, ,85.4, ,44, ,61.2, ,5.4, ,352, ,78.0,Y
248,Holt,San Joaquin Valley,7/25/2024,1100,207,0.03, ,0.00, ,1778, ,18.2, ,88.2, ,40, ,60.8, ,6.4, ,342, ,78.6,Y
248,Holt,San Joaquin Valley,7/25/2024,1200,207,0.03, ,0.00, ,1898, ,18.1, ,90.8, ,37, ,60.7, ,6.5, ,331, ,79.9,Y
248,Holt,San Joaquin Valley,7/25/2024,1300,207,0.03, ,0.00, ,1914, ,17.7, ,92.8, ,34, ,60.0, ,8.8, ,326, ,81.6,Y
248,Holt,San Joaquin Valley,7/25/2024,1400,207,0.03, ,0.00, ,1830, ,16.4, ,94.2, ,30, ,57.8, ,10.3, ,313, ,83.1,Y
248,Holt,San Joaquin Valley,7/25/2024,1500,207,0.03, ,0.00, ,1646, ,15.7, ,95.2, ,28, ,56.6, ,9.9, ,317, ,84.1,Y
248,Holt,San Joaquin Valley,7/25/2024,1600,207,0.03, ,0.00, ,1372, ,15.4, ,95.6, ,27, ,56.2, ,10.2, ,316, ,84.7,Y
248,Holt,San Joaquin Valley,7/25/2024,1700,207,0.02, ,0.00, ,1011, ,15.8, ,94.8, ,28, ,56.9, ,9.2, ,320, ,84.8,Y
248,Holt,San Joaquin Valley,7/25/2024,1800,207,0.01, ,0.00, ,594, ,16.9, ,93.0, ,32, ,58.7, ,7.2, ,315, ,84.4,Y
248,Holt,San Joaquin Valley,7/25/2024,1900,207,0.01, ,0.00, ,214, ,16.5, ,88.6, ,36, ,58.0, ,7.5, ,282, ,83.8,Y
248,Holt,San Joaquin Valley,7/25/2024,2000,207,0.00, ,0.00, ,13, ,15.5, ,82.1, ,41, ,56.3, ,6.4, ,278, ,82.7,Y
248,Holt,San Joaquin Valley,7/25/2024,2100,207,0.00, ,0.00, ,0, ,15.9, ,75.5, ,53, ,57.1, ,4.5, ,288, ,81.6, 
248,Holt,San Joaquin Valley,7/25/2024,2200,207,0.00, ,0.00, ,1, ,16.0, ,70.6, ,63, ,57.2, ,1.8, ,125, ,80.7, 
248,Holt,San Joaquin Valley,7/25/2024,2300,207,0.00, ,0.00, ,0, ,17.6, ,66.8, ,79, ,59.9, ,1.7, ,131, ,79.7, 
248,Holt,San Joaquin Valley,7/25/2024,2400,207,0.00, ,0.00, ,0, ,16.9, ,65.7, ,78, ,58.7, ,2.2, ,130, ,78.8, 
248,Holt,San Joaquin Valley,7/26/2024,0100,208,0.00, ,0.00, ,0, ,13.8, ,66.1, ,63, ,53.2, ,1.8, ,249, ,78.0, 
248,Holt,San Joaquin Valley,7/26/2024,0200,208,0.00,Y,0.00, ,0, ,10.0, ,70.2,Y,40,Y,44.6,Y,3.2, ,268, ,77.2, 
248,Holt,San Joaquin Valley,7/26/2024,0300,208,0.00, ,0.00, ,0, ,11.0, ,66.0, ,50, ,47.1, ,2.1, ,192, ,76.5, 
248,Holt,San Joaquin Valley,7/26/2024,0400,208,0.00, ,0.00, ,0, ,11.9, ,63.1, ,60, ,49.2, ,4.2, ,272, ,75.8, 
248,Holt,San Joaquin Valley,7/26/2024,0500,208,0.00, ,0.00, ,1, ,16.2, ,60.2, ,91, ,57.6, ,1.4, ,252, ,75.2, 
248,Holt,San Joaquin Valley,7/26/2024,0600,208,0.00, ,0.00, ,149, ,17.4, ,61.4, ,94, ,59.6, ,1.3, ,211, ,74.6, 
248,Holt,San Joaquin Valley,7/26/2024,0700,208,0.01, ,0.00, ,481, ,19.0, ,69.0, ,78, ,62.0, ,3.1, ,321, ,74.2, 
248,Holt,San Joaquin Valley,7/26/2024,0800,208,0.01,Y,0.00, ,903, ,16.7, ,79.4,Y,49,Y,58.5,Y,2.6, ,38, ,74.4, 
248,Holt,San Joaquin Valley,7/26/2024,0900,208,0.02,Y,0.00, ,1288, ,14.3, ,85.4,Y,34,Y,54.1,Y,2.7, ,322, ,75.1, 
248,Holt,San Joaquin Valley,7/26/2024,1000,208,0.02,Y,0.00, ,1591, ,17.6, ,88.5,Y,38,Y,59.9,Y,4.9, ,30, ,75.7, 
248,Holt,San Joaquin Valley,7/26/2024,1100,208,0.03,Y,0.00, ,1805, ,14.3, ,92.6,Y,27,Y,54.2,Y,5.4, ,355, ,76.5, 
248,Holt,San Joaquin Valley,7/26/2024,1200,208,0.03,Y,0.00, ,1920, ,15.1, ,93.4,Y,28,Y,55.5,Y,7.0, ,322, ,78.1, 
248,Holt,San Joaquin Valley,7/26/2024,1300,208,0.04, ,0.00, ,1931, ,13.9, ,95.1, ,25, ,53.4, ,8.4, ,311, ,79.8, 
248,Holt,San Joaquin Valley,7/26/2024,1400,208,0.04, ,0.00, ,1836, ,15.4, ,94.3, ,28, ,56.2, ,10.9, ,308, ,81.2, 
248,Holt,San Joaquin Valley,7/26/2024,1500,208,0.03, ,0.00, ,1639, ,14.3, ,93.5, ,27, ,54.0, ,11.9, ,293, ,82.1, 
248,Holt,San Joaquin Valley,7/26/2024,1600,208,0.03, ,0.00, ,1344, ,14.4, ,92.8, ,27, ,54.3, ,11.0, ,303, ,82.2, 
248,Holt,San Joaquin Valley,7/26/2024,1700,208,0.02, ,0.00, ,980, ,9.8, ,90.7, ,20, ,44.0, ,12.5, ,243, ,82.1, 
248,Holt,San Joaquin Valley,7/26/2024,1800,208,0.02, ,0.00, ,571, ,9.6, ,86.4, ,22, ,43.5, ,13.6, ,241, ,80.9, 
248,Holt,San Joaquin Valley,7/26/2024,1900,208,0.01, ,0.00, ,210, ,10.2, ,83.6, ,26, ,45.0, ,12.8, ,245, ,79.5, 
248,Holt,San Joaquin Valley,7/26/2024,2000,208,0.00, ,0.00, ,12, ,11.7, ,77.7, ,36, ,48.7, ,9.7, ,244, ,78.2, 
248,Holt,San Joaquin Valley,7/26/2024,2100,208,0.00, ,0.00, ,1, ,11.4, ,73.9, ,40, ,48.1, ,10.8, ,240, ,77.0, 
248,Holt,San Joaquin Valley,7/26/2024,2200,208,0.00, ,0.00, ,0, ,12.4, ,70.2, ,49, ,50.2, ,9.7, ,242, ,76.0, 
248,Holt,San Joaquin Valley,7/26/2024,2300,208,0.00, ,0.00, ,0, ,13.1, ,65.2, ,62, ,51.6, ,5.9, ,254, ,75.2, 
248,Holt,San Joaquin Valley,7/26/2024,2400,208,0.00, ,0.00, ,0, ,13.4, ,62.5, ,69, ,52.3, ,5.2, ,227, ,74.6, 
248,Holt,San Joaquin Valley,7/27/2024,0100,209,0.00, ,0.00, ,0, ,14.4, ,60.4, ,80, ,54.3, ,6.0, ,267, ,74.1, 
248,Holt,San Joaquin Valley,7/27/2024,0200,209,0.00, ,0.00, ,0, ,14.3, ,60.0, ,81, ,54.1, ,12.3, ,259, ,73.5, 
248,Holt,San Joaquin Valley,7/27/2024,0300,209,0.00, ,0.00, ,0, ,14.3, ,59.2, ,83, ,54.1, ,10.3, ,251, ,72.7, 
248,Holt,San Joaquin Valley,7/27/2024,0400,209,0.00, ,0.00, ,0, ,14.2, ,58.5, ,85, ,53.9, ,12.3, ,245, ,72.1, 
248,Holt,San Joaquin Valley,7/27/2024,0500,209,0.00, ,0.00, ,1, ,14.0, ,57.7, ,86, ,53.6, ,6.7, ,263, ,71.4, 
248,Holt,San Joaquin Valley,7/27/2024,0600,209,0.00, ,0.00, ,103, ,14.3, ,56.6, ,91, ,54.0, ,1.4, ,3, ,71.1, 
248,Holt,San Joaquin Valley,7/27/2024,0700,209,0.01, ,0.00, ,441, ,14.9, ,61.8, ,79, ,55.3, ,3.7, ,245, ,70.9, 
248,Holt,San Joaquin Valley,7/27/2024,0800,209,0.01, ,0.00, ,856, ,14.6, ,63.8, ,72, ,54.7, ,9.0, ,254, ,70.9, 
248,Holt,San Joaquin Valley,7/27/2024,0900,209,0.02,Y,0.00, ,1249, ,14.7, ,65.7,Y,68,Y,54.8,Y,8.3, ,250, ,71.2, 
248,Holt,San Joaquin Valley,7/27/2024,1000,209,0.02,Y,0.00, ,1570, ,15.0, ,68.1,Y,64,Y,55.4,Y,8.7, ,229, ,71.6, 
248,Holt,San Joaquin Valley,7/27/2024,1100,209,0.02,Y,0.00, ,1790, ,15.3, ,70.4,Y,60,Y,56.0,Y,9.5, ,240, ,72.1, 
248,Holt,San Joaquin Valley,7/27/2024,1200,209,0.03,Y,0.00, ,1908, ,15.3, ,72.6,Y,56,Y,56.1,Y,8.9, ,234, ,73.3, 
248,Holt,San Joaquin Valley,7/27/2024,1300,209,0.03,R,0.00, ,1914, ,15.0, ,74.2,R,52,R,55.5,R,9.3, ,234, ,74.9, 
248,Holt,San Joaquin Valley,7/27/2024,1400,209,0.03,R,0.00, ,1807, ,15.3, ,75.8,R,50,R,56.0,R,10.0, ,245, ,76.3, 
248,Holt,San Joaquin Valley,7/27/2024,1500,209,0.02,R,0.00, ,1613, ,16.0, ,76.4,R,51,R,57.2,R,8.5, ,284, ,77.4, 
248,Holt,San Joaquin Valley,7/27/2024,1600,209,0.02,R,0.00, ,1328, ,15.5, ,75.4,R,52,R,56.4,R,8.6, ,270, ,78.1, 
248,Holt,San Joaquin Valley,7/27/2024,1700,209,0.02,R,0.00, ,965, ,14.4, ,73.9,R,50,R,54.3,R,10.4, ,238, ,78.2, 
248,Holt,San Joaquin Valley,7/27/2024,1800,209,0.01,R,0.00, ,560, ,15.4, ,72.2,R,57,R,56.1,R,8.0, ,287, ,77.6, 
248,Holt,San Joaquin Valley,7/27/2024,1900,209,0.00,R,0.00, ,181, ,14.3, ,67.3,R,63,R,54.1,R,8.2, ,249, ,76.9, 
248,Holt,San Joaquin Valley,7/27/2024,2000,209,0.00,R,0.00, ,5, ,14.4, ,62.8,R,74,R,54.2,R,9.2, ,242, ,75.9, 
248,Holt,San Joaquin Valley,7/27/2024,2100,209,0.00,R,0.00, ,0, ,14.5, ,60.4,R,81,R,54.5,R,8.5, ,244, ,74.7, 
248,Holt,San Joaquin Valley,7/27/2024,2200,209,0.00,Y,0.00, ,0, ,14.6, ,59.2,Y,85,Y,54.7,Y,7.0, ,250, ,73.7, 
248,Holt,San Joaquin Valley,7/27/2024,2300,209,0.00,Y,0.00, ,0, ,14.6, ,59.1,Y,85,Y,54.7,Y,8.7, ,258, ,73.0, 
248,Holt,San Joaquin Valley,7/27/2024,2400,209,0.00,Y,0.00, ,0, ,14.2, ,56.6,Y,91,Y,54.0,Y,3.1, ,265, ,72.4, 
248,Holt,San Joaquin Valley,7/28/2024,0100,210,0.00,R,0.00, ,0, ,13.9, ,54.2,Y,97,Y,53.4,Y,1.0,I,191, ,71.8, 
248,Holt,San Joaquin Valley,7/28/2024,0200,210,0.00,R,0.00, ,0, ,13.7, ,53.1,Y,99,Y,52.9,Y,1.0,I,314, ,71.1, 
248,Holt,San Joaquin Valley,7/28/2024,0300,210,0.00,R,0.00, ,0, ,13.9, ,53.5,Y,99,Y,53.3,Y,1.0,I,56, ,70.5, 
248,Holt,San Joaquin Valley,7/28/2024,0400,210,0.00, ,0.00, ,0, ,13.6, ,53.0, ,99, ,52.8, ,1.6, ,212, ,70.0, 
248,Holt,San Joaquin Valley,7/28/2024,0500,210,0.00,R,0.00, ,0, ,13.1, ,51.9, ,99, ,51.8, ,1.0,I,145, ,69.5, 
248,Holt,San Joaquin Valley,7/28/2024,0600,210,0.00,R,0.00, ,133, ,13.7, ,53.0, ,100, ,52.9, ,1.0,I,174, ,69.1, 
248,Holt,San Joaquin Valley,7/28/2024,0700,210,0.00, ,0.00, ,438, ,16.6, ,59.5, ,95, ,58.2, ,1.7, ,0, ,68.9, 
248,Holt,San Joaquin Valley,7/28/2024,0800,210,0.01, ,0.00, ,811, ,17.3, ,64.8, ,83, ,59.4, ,3.7, ,4, ,69.3, 
248,Holt,San Joaquin Valley,7/28/2024,0900,210,0.01, ,0.00, ,1207, ,16.9, ,67.1, ,75, ,58.8, ,4.1, ,317, ,70.2, 
248,Holt,San Joaquin Valley,7/28/2024,1000,210,0.02, ,0.00, ,1521, ,16.9, ,69.7, ,68, ,58.7, ,4.1, ,296, ,71.0, 
248,Holt,San Joaquin Valley,7/28/2024,1100,210,0.02, ,0.00, ,1735, ,17.4, ,72.3, ,64, ,59.6, ,4.6, ,296, ,71.8, 
248,Holt,San Joaquin Valley,7/28/2024,1200,210,0.03,Y,0.00, ,1821, ,17.7, ,75.4,Y,59,Y,60.0,Y,5.0, ,308, ,73.2, 
248,Holt,San Joaquin Valley,7/28/2024,1300,210,0.03, ,0.00, ,1846, ,18.6, ,78.8, ,55, ,61.5, ,6.2, ,334, ,74.9, 
